Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Profit Margin
EMEA-2020-111500,2020-08-17,United Arab Emirates,Abu Dhabi,EMEA,MEA,Ford Motor,1009,Manufacturing,Strategic,Data Smasher,339.96,4,0.0,122.3856,36.0
EMEA-2020-111500,2020-08-17,United Arab Emirates,Abu Dhabi,EMEA,MEA,Ford Motor,1009,Manufacturing,Strategic,ContactMatcher,17.96,4,0.0,8.2616,46.0
EMEA-2020-111500,2020-08-17,United Arab Emirates,Abu Dhabi,EMEA,MEA,Ford Motor,1009,Manufacturing,Strategic,Storage,12.67,7,0.0,4.5612,36.0
APJ-2020-129168,2020-08-17,Japan,Tokyo,APJ,JAPN,Carrefour,1048,Retail,Strategic,Support,15.552,3,20.0,5.4432,35.0
EMEA-2020-142839,2020-08-16,France,Paris,EMEA,EU-WEST,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,853.092,6,40.0,-227.4912,-26.67
AMER-2020-164406,2020-08-15,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,FinanceHub,195.136,4,20.0,-12.196,-6.25
EMEA-2020-141005,2020-08-15,Saudi Arabia,Jeddah,EMEA,MEA,BNP Paribas,1065,Finance,SMB,ContactMatcher,62.94,3,0.0,30.2112,48.0
EMEA-2020-109043,2020-08-15,Germany,Frankfurt,EMEA,EU-WEST,BNP Paribas,1065,Finance,SMB,OneView,152.24,5,20.0,17.127,11.25
EMEA-2020-109043,2020-08-15,Germany,Frankfurt,EMEA,EU-WEST,BNP Paribas,1065,Finance,SMB,Support,91.36,5,20.0,29.692,32.5
AMER-2020-164406,2020-08-15,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Support,92.94,3,0.0,41.823,45.0
AMER-2020-164406,2020-08-15,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,ContactMatcher,17.856,4,20.0,6.2496,35.0
APJ-2020-138023,2020-08-15,Japan,Aichi,APJ,JAPN,Amazon,1004,Tech,SMB,ContactMatcher,30.96,8,80.0,-52.632,-170.0
AMER-2020-164406,2020-08-15,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,OneView,152.91,3,0.0,42.8148,28.0
AMER-2020-164406,2020-08-15,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,ContactMatcher,46.44,3,20.0,15.093,32.5
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,Sony,1028,Tech,Enterprise,Support,5.552,2,20.0,-1.041,-18.75
AMER-2020-109897,2020-08-12,United States,Los Angeles,AMER,NAMER,Pfizer,1074,Healthcare,SMB,SaaS Connector Pack,85.44,3,0.0,31.6128,37.0
AMER-2020-109302,2020-08-12,Argentina,Buenos Aires,AMER,LATAM,Aetna,1002,Healthcare,Strategic,ContactMatcher,196.21,7,0.0,98.105,50.0
EMEA-2020-153927,2020-08-12,Finland,Tampere,EMEA,NOR,Aetna,1002,Healthcare,SMB,Data Smasher,272.61,13,0.0,98.1396,36.0
EMEA-2020-153927,2020-08-12,Finland,Tampere,EMEA,NOR,Aetna,1002,Healthcare,SMB,ContactMatcher,14.04,3,0.0,6.7392,48.0
AMER-2020-109897,2020-08-12,United States,Los Angeles,AMER,NAMER,Pfizer,1074,Healthcare,SMB,Site Analytics,806.336,8,20.0,50.396,6.25
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,Sony,1028,Tech,Enterprise,FinanceHub,2.952,1,20.0,0.9963,33.75
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,Sony,1028,Tech,Enterprise,OneView,211.248,6,20.0,15.8436,7.5
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,Sony,1028,Tech,Enterprise,Data Smasher,158.928,7,20.0,41.7186,26.25
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,Sony,1028,Tech,Enterprise,Support,31.104,6,20.0,10.8864,35.0
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,Sony,1028,Tech,Enterprise,ChatBot Plugin,47.96,5,20.0,4.1965,8.75
AMER-2020-127012,2020-08-11,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,Storage,22.96,2,0.0,10.7912,47.0
AMER-2020-127012,2020-08-11,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,SaaS Connector Pack,12.35,1,0.0,5.434,44.0
AMER-2020-127012,2020-08-11,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,ChatBot Plugin,40.97,1,0.0,10.6522,26.0
EMEA-2020-154641,2020-08-11,United Kingdom,London,EMEA,UKIR,Target,1085,Retail,SMB,Marketing Suite - Gold,375.34,1,0.0,18.767,5.0
AMER-2020-110527,2020-08-09,United States,Seattle,AMER,NAMER,Daimler,1052,Transportation,Enterprise,FinanceHub,20.88,8,0.0,9.6048,46.0
EMEA-2020-167850,2020-08-09,Germany,Leipzig,EMEA,EU-WEST,Enel,1013,Energy,Strategic,Support,15.552,3,20.0,5.4432,35.0
AMER-2020-161249,2020-08-09,Chile,Santiago,AMER,LATAM,Goldman Sachs Group,1042,Finance,SMB,Storage,4.464,3,20.0,-0.9486,-21.25
AMER-2020-141901,2020-08-09,United States,Philadelphia,AMER,NAMER,Oracle,1072,Tech,SMB,Support,5.98,1,0.0,2.691,45.0
AMER-2020-166471,2020-08-09,Canada,Toronto,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Enterprise,Site Analytics,1091.168,4,20.0,68.198,6.25
EMEA-2020-167850,2020-08-09,Germany,Leipzig,EMEA,EU-WEST,Enel,1013,Energy,Strategic,Site Analytics,178.384,2,20.0,22.298,12.5
AMER-2020-166471,2020-08-09,Canada,Toronto,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Enterprise,Site Analytics,219.168,2,20.0,-43.8336,-20.0
AMER-2020-161249,2020-08-09,Chile,Santiago,AMER,LATAM,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,9.345,5,70.0,-6.5415,-70.0
AMER-2020-169726,2020-08-09,Canada,Toronto,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,ContactMatcher,2060.744,7,20.0,643.9825,31.25
AMER-2020-124478,2020-08-08,Brazil,Belo Horizonte,AMER,LATAM,Glencore,1083,Mining,Enterprise,Alchemy,549.99,1,0.0,274.995,50.0
EMEA-2020-156790,2020-08-08,Germany,Berlin,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,Marketing Suite,155.456,4,20.0,-7.7728,-5.0
AMER-2020-124478,2020-08-08,Brazil,Belo Horizonte,AMER,LATAM,Glencore,1083,Mining,Enterprise,SaaS Connector Pack - Gold,38.34,3,0.0,17.253,45.0
AMER-2020-151708,2020-08-08,Chile,Santiago,AMER,LATAM,Gazprom,1027,Energy,SMB,SaaS Connector Pack,121.376,4,20.0,-3.0344,-2.5
AMER-2020-124478,2020-08-08,Brazil,Belo Horizonte,AMER,LATAM,Glencore,1083,Mining,Enterprise,SaaS Connector Pack,53.88,6,0.0,22.6296,42.0
AMER-2020-131450,2020-08-08,United States,Seattle,AMER,NAMER,Alphabet,1053,Tech,SMB,SaaS Connector Pack,327.76,8,0.0,91.7728,28.0
AMER-2020-131450,2020-08-08,United States,Seattle,AMER,NAMER,Alphabet,1053,Tech,SMB,Site Analytics,445.96,5,20.0,55.745,12.5
AMER-2020-131450,2020-08-08,United States,Seattle,AMER,NAMER,Alphabet,1053,Tech,SMB,OneView,76.12,2,0.0,22.0748,29.0
AMER-2020-124478,2020-08-08,Brazil,Belo Horizonte,AMER,LATAM,Glencore,1083,Mining,Enterprise,OneView,167.535,3,10.0,37.23,22.22
AMER-2020-124478,2020-08-08,Brazil,Belo Horizonte,AMER,LATAM,Glencore,1083,Mining,Enterprise,Site Analytics,299.98,2,0.0,83.9944,28.0
AMER-2020-151708,2020-08-08,Chile,Santiago,AMER,LATAM,Gazprom,1027,Energy,SMB,Data Smasher,95.976,3,20.0,-10.7973,-11.25
AMER-2020-154669,2020-08-08,United States,Wilmington,AMER,NAMER,Sysco,1084,Consumer Products,SMB,Marketing Suite - Gold,423.28,11,0.0,110.0528,26.0
AMER-2020-131450,2020-08-08,United States,Seattle,AMER,NAMER,Alphabet,1053,Tech,SMB,Alchemy,1199.976,3,20.0,434.9913,36.25
AMER-2020-115357,2020-08-06,Colombia,Bogotá,AMER,LATAM,FedEx,1036,Transportation,SMB,Data Smasher,62.91,3,0.0,22.6476,36.0
EMEA-2020-137575,2020-08-06,United Kingdom,London,EMEA,UKIR,Cisco Systems,1019,Tech,SMB,Data Smasher,199.98,2,0.0,83.9916,42.0
AMER-2020-118962,2020-08-05,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,110.96,2,0.0,53.2608,48.0
AMER-2020-150490,2020-08-05,United States,Los Angeles,AMER,NAMER,Tesco,1059,Retail,SMB,Marketing Suite - Gold,15.78,2,0.0,0.6312,4.0
AMER-2020-118962,2020-08-05,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,FinanceHub,340.144,7,20.0,21.259,6.25
AMER-2020-150490,2020-08-05,United States,Los Angeles,AMER,NAMER,Tesco,1059,Retail,SMB,ChatBot Plugin,45.98,2,0.0,12.8744,28.0
EMEA-2020-117968,2020-08-05,Saudi Arabia,Jeddah,EMEA,MEA,Volkswagen,1046,Manufacturing,Strategic,OneView,79.47,3,0.0,22.2516,28.0
EMEA-2020-117968,2020-08-05,Saudi Arabia,Jeddah,EMEA,MEA,Volkswagen,1046,Manufacturing,Strategic,ChatBot Plugin,4.56,2,0.0,2.0064,44.0
EMEA-2020-110065,2020-08-05,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,Strategic,ChatBot Plugin,15.96,7,0.0,7.0224,44.0
APJ-2020-124723,2020-08-05,Japan,Fukuoka,APJ,JAPN,Trafigura Group,1100,Finance,SMB,ContactMatcher,489.23,2,30.0,41.934,8.57
AMER-2020-118962,2020-08-05,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,20.94,3,0.0,9.8418,47.0
EMEA-2020-110065,2020-08-05,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,Strategic,Site Analytics,135.99,1,0.0,36.7173,27.0
EMEA-2020-117968,2020-08-05,Saudi Arabia,Jeddah,EMEA,MEA,Volkswagen,1046,Manufacturing,Strategic,FinanceHub,1133.35,5,0.0,294.671,26.0
AMER-2020-150490,2020-08-05,United States,Los Angeles,AMER,NAMER,Tesco,1059,Retail,SMB,Data Smasher,16.36,1,0.0,1.636,10.0
EMEA-2020-126361,2020-08-04,Turkey,Izmir,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,Marketing Suite - Gold,158.9,5,0.0,7.945,5.0
EMEA-2020-126361,2020-08-04,Turkey,Izmir,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,Site Analytics,399.96,5,20.0,34.9965,8.75
EMEA-2020-126361,2020-08-04,Turkey,Izmir,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,ChatBot Plugin,16.4,5,0.0,4.264,26.0
EMEA-2020-126361,2020-08-04,Turkey,Izmir,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,OneView,1089.75,3,0.0,305.13,28.0
EMEA-2020-134215,2020-08-04,Denmark,Copenhagen,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,Data Smasher,255.42,9,0.0,104.7222,41.0
EMEA-2020-134215,2020-08-04,Denmark,Copenhagen,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,Support,259.74,13,0.0,124.6752,48.0
EMEA-2020-134215,2020-08-04,Denmark,Copenhagen,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,OneView,101.96,2,0.0,27.5292,27.0
EMEA-2020-126361,2020-08-04,Turkey,Izmir,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,Support,447.84,8,0.0,219.4416,49.0
EMEA-2020-126361,2020-08-04,Turkey,Izmir,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,ContactMatcher,13.184,1,20.0,4.7792,36.25
EMEA-2020-125612,2020-08-03,United Kingdom,London,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,SMB,Marketing Suite - Gold,21.36,2,0.0,5.7672,27.0
EMEA-2020-125612,2020-08-03,United Kingdom,London,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,SMB,Support,39.96,2,0.0,18.7812,47.0
EMEA-2020-133690,2020-08-03,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,ContactMatcher,218.75,2,50.0,-161.875,-74.0
EMEA-2020-133690,2020-08-03,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,OneView,2.6,1,20.0,0.2925,11.25
AMER-2020-128986,2020-08-03,Chile,Santiago,AMER,LATAM,General Motors,1041,Manufacturing,Enterprise,Support,93.024,3,20.0,33.7212,36.25
EMEA-2020-125612,2020-08-03,United Kingdom,London,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,SMB,Support,102.3,10,0.0,26.598,26.0
EMEA-2020-106299,2020-08-02,Poland,Warsaw,EMEA,EU-WEST,Siemens,1043,Manufacturing,Enterprise,Marketing Suite - Gold,838.38,2,0.0,226.3626,27.0
EMEA-2020-106299,2020-08-02,Poland,Warsaw,EMEA,EU-WEST,Siemens,1043,Manufacturing,Enterprise,Data Smasher,21.2,2,0.0,9.116,43.0
EMEA-2020-106299,2020-08-02,Poland,Warsaw,EMEA,EU-WEST,Siemens,1043,Manufacturing,Enterprise,ContactMatcher,26.7,5,0.0,12.549,47.0
EMEA-2020-162684,2020-08-01,France,Paris,EMEA,EU-WEST,Caterpillar,1016,Manufacturing,Enterprise,Storage,5.68,2,20.0,1.917,33.75
EMEA-2020-117345,2020-08-01,Sweden,Stockholm,EMEA,NOR,Comcast,1022,Communications,Strategic,Support,78.304,2,20.0,29.364,37.5
AMER-2020-152296,2020-08-01,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,SMB,ContactMatcher,19.752,3,20.0,6.9132,35.0
EMEA-2020-117345,2020-08-01,Sweden,Stockholm,EMEA,NOR,Comcast,1022,Communications,Strategic,OneView,62.92,1,20.0,10.2245,16.25
EMEA-2020-117345,2020-08-01,Sweden,Stockholm,EMEA,NOR,Comcast,1022,Communications,Strategic,SaaS Connector Pack,44.128,4,20.0,12.1352,27.5
EMEA-2020-117345,2020-08-01,Sweden,Stockholm,EMEA,NOR,Comcast,1022,Communications,Strategic,FinanceHub,17.544,3,20.0,5.9211,33.75
AMER-2020-111192,2020-07-30,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,Strategic,Marketing Suite,1367.84,8,0.0,259.8896,19.0
EMEA-2020-131541,2020-07-28,Germany,Cologne,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,SaaS Connector Pack,129.888,6,20.0,12.9888,10.0
EMEA-2020-131541,2020-07-28,Germany,Cologne,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,SaaS Connector Pack - Gold,48.944,7,20.0,16.5186,33.75
EMEA-2020-131541,2020-07-28,Germany,Cologne,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,Storage,14.32,5,20.0,5.191,36.25
EMEA-2020-150126,2020-07-27,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,Strategic,Support,65.78,11,0.0,32.2322,49.0
AMER-2020-124709,2020-07-27,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Data Smasher,238.0,2,0.0,38.08,16.0
AMER-2020-169642,2020-07-27,United States,New York City,AMER,NAMER,Lowes,1060,Retail,Strategic,Marketing Suite - Gold,276.28,2,0.0,0.0,0.0
APJ-2020-155894,2020-07-26,Australia,Sydney,APJ,ANZ,Oracle,1072,Tech,SMB,Marketing Suite - Gold,123.552,3,20.0,-29.3436,-23.75
APJ-2020-169019,2020-07-26,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,SMB,ContactMatcher,2177.584,8,80.0,-3701.8928,-170.0
APJ-2020-169019,2020-07-26,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,SMB,OneView,4.836,2,80.0,-12.09,-250.0
EMEA-2020-159121,2020-07-26,Turkey,Bursa,EMEA,MEA,Exxon Mobil,1034,Energy,Strategic,Data Smasher,111.93,7,0.0,34.6983,31.0
EMEA-2020-126760,2020-07-26,Israel,Tel Aviv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,SMB,Site Analytics,911.984,2,20.0,113.998,12.5
EMEA-2020-126760,2020-07-26,Israel,Tel Aviv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,134.01,9,0.0,36.1827,27.0
APJ-2020-169019,2020-07-26,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,SMB,SaaS Connector Pack,17.496,3,60.0,-10.0602,-57.5
EMEA-2020-126760,2020-07-26,Israel,Tel Aviv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,SMB,Data Smasher,170.97,3,0.0,70.0977,41.0
APJ-2020-169019,2020-07-26,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,SMB,ContactMatcher,16.784,4,80.0,-26.8544,-160.0
APJ-2020-169019,2020-07-26,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,SMB,Data Smasher,431.136,9,20.0,-26.946,-6.25
APJ-2020-169019,2020-07-26,Japan,Osaka,APJ,JAPN,Bosch,1076,Tech,SMB,ContactMatcher,8.88,5,80.0,-13.32,-150.0
EMEA-2020-116190,2020-07-26,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,FinanceHub,162.89,13,0.0,76.5583,47.0
EMEA-2020-116190,2020-07-26,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,FinanceHub,67.88,2,0.0,18.3276,27.0
EMEA-2020-126760,2020-07-26,Israel,Tel Aviv,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,SMB,FinanceHub,674.352,3,20.0,-109.5822,-16.25
EMEA-2020-116190,2020-07-26,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,SaaS Connector Pack,25.71,3,0.0,9.2556,36.0
AMER-2020-146528,2020-07-25,United States,New York City,AMER,NAMER,Intel,1051,Tech,Enterprise,Support,15.52,4,0.0,4.5008,29.0
AMER-2020-146528,2020-07-25,United States,New York City,AMER,NAMER,Intel,1051,Tech,Enterprise,Support,6.48,1,0.0,3.1752,49.0
AMER-2020-143917,2020-07-25,United States,Los Angeles,AMER,NAMER,Target,1085,Retail,SMB,Marketing Suite - Gold,53.72,4,0.0,15.0416,28.0
AMER-2020-143917,2020-07-25,United States,Los Angeles,AMER,NAMER,Target,1085,Retail,SMB,SaaS Connector Pack,77.92,8,0.0,34.2848,44.0
AMER-2020-143917,2020-07-25,United States,Los Angeles,AMER,NAMER,Target,1085,Retail,SMB,Support,8187.65,5,0.0,327.506,4.0
AMER-2020-119137,2020-07-23,Chile,Santiago,AMER,LATAM,BMW,1039,Manufacturing,SMB,ChatBot Plugin,9.24,1,20.0,0.924,10.0
AMER-2020-145254,2020-07-23,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,Data Smasher,45.0,3,0.0,4.95,11.0
AMER-2020-119137,2020-07-23,Chile,Santiago,AMER,LATAM,BMW,1039,Manufacturing,SMB,Data Smasher,479.04,10,20.0,-29.94,-6.25
AMER-2020-119137,2020-07-23,Chile,Santiago,AMER,LATAM,BMW,1039,Manufacturing,SMB,ContactMatcher,8.16,5,70.0,-5.712,-70.0
AMER-2020-119137,2020-07-23,Chile,Santiago,AMER,LATAM,BMW,1039,Manufacturing,SMB,Data Smasher,1023.936,8,20.0,179.1888,17.5
EMEA-2020-103058,2020-07-23,United Kingdom,London,EMEA,UKIR,Home Depot,1047,Retail,SMB,Data Smasher,99.98,2,0.0,7.9984,8.0
AMER-2020-145254,2020-07-23,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,Site Analytics,604.752,6,20.0,60.4752,10.0
AMER-2020-145254,2020-07-23,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,Site Analytics,302.376,3,20.0,37.797,12.5
AMER-2020-145254,2020-07-23,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,Support,40.7,5,0.0,11.803,29.0
AMER-2020-117464,2020-07-22,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,Marketing Suite - Gold,236.5,10,0.0,68.585,29.0
AMER-2020-117464,2020-07-22,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,FinanceHub,717.72,3,20.0,71.772,10.0
AMER-2020-117464,2020-07-22,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,ChatBot Plugin,11.52,4,0.0,3.2256,28.0
AMER-2020-117464,2020-07-22,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,SMB,ContactMatcher,170.352,3,20.0,19.1646,11.25
EMEA-2020-127691,2020-07-22,United Kingdom,London,EMEA,UKIR,State Farm Insurance Cos.,1082,Finance,SMB,Data Smasher,159.98,2,0.0,57.5928,36.0
EMEA-2020-127691,2020-07-22,United Kingdom,London,EMEA,UKIR,State Farm Insurance Cos.,1082,Finance,SMB,ChatBot Plugin,5.96,2,0.0,1.6688,28.0
AMER-2020-122679,2020-07-22,United States,New York City,AMER,NAMER,Royal Dutch Shell,1031,Energy,Enterprise,ChatBot Plugin,19.68,6,0.0,6.4944,33.0
APJ-2020-164644,2020-07-22,Japan,Tokyo,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,26.632,1,20.0,1.3316,5.0
AMER-2020-109890,2020-07-21,Costa Rica,San José,AMER,LATAM,Lowes,1060,Retail,SMB,Site Analytics,35.98,2,0.0,10.0744,28.0
APJ-2020-129189,2020-07-21,Japan,Aichi,APJ,JAPN,BNP Paribas,1065,Finance,Strategic,SaaS Connector Pack - Gold,87.92,5,20.0,29.673,33.75
AMER-2020-116932,2020-07-21,United States,Los Angeles,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Strategic,ContactMatcher,272.848,1,20.0,27.2848,10.0
AMER-2020-116932,2020-07-21,United States,Los Angeles,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Strategic,FinanceHub,801.568,2,20.0,50.098,6.25
AMER-2020-116932,2020-07-21,United States,Los Angeles,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Strategic,ChatBot Plugin,99.2,5,0.0,25.792,26.0
APJ-2020-129189,2020-07-21,Japan,Aichi,APJ,JAPN,BNP Paribas,1065,Finance,Strategic,OneView,4.992,3,80.0,-12.9792,-260.0
APJ-2020-129189,2020-07-21,Japan,Aichi,APJ,JAPN,BNP Paribas,1065,Finance,Strategic,ContactMatcher,1.044,1,80.0,-1.827,-175.0
APJ-2020-129189,2020-07-21,Japan,Aichi,APJ,JAPN,BNP Paribas,1065,Finance,Strategic,FinanceHub,657.93,5,30.0,-93.99,-14.29
AMER-2020-127866,2020-07-20,United States,Columbus,AMER,NAMER,General Motors,1041,Manufacturing,Strategic,Data Smasher,41.94,2,0.0,15.0984,36.0
AMER-2020-127866,2020-07-20,United States,Columbus,AMER,NAMER,General Motors,1041,Manufacturing,Strategic,Marketing Suite - Gold,535.41,3,0.0,160.623,30.0
AMER-2020-127866,2020-07-20,United States,Columbus,AMER,NAMER,General Motors,1041,Manufacturing,Strategic,Support,11.96,2,0.0,5.8604,49.0
APJ-2020-143903,2020-07-20,Japan,Aichi,APJ,JAPN,Walt Disney,1097,Communications,Enterprise,FinanceHub,981.372,2,30.0,-140.196,-14.29
AMER-2020-157546,2020-07-20,United States,Los Angeles,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,Support,22.83,3,0.0,10.7301,47.0
APJ-2020-143903,2020-07-20,Japan,Aichi,APJ,JAPN,Walt Disney,1097,Communications,Enterprise,Marketing Suite - Gold,342.864,3,20.0,38.5722,11.25
APJ-2020-143903,2020-07-20,Japan,Aichi,APJ,JAPN,Walt Disney,1097,Communications,Enterprise,SaaS Connector Pack,16.74,5,60.0,-14.229,-85.0
AMER-2020-141726,2020-07-20,United States,Seattle,AMER,NAMER,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,43.02,3,0.0,15.4872,36.0
AMER-2020-141726,2020-07-20,United States,Seattle,AMER,NAMER,Aetna,1002,Healthcare,SMB,Support,19.92,4,0.0,9.7608,49.0
AMER-2020-141726,2020-07-20,United States,Seattle,AMER,NAMER,Aetna,1002,Healthcare,SMB,ContactMatcher,8.704,2,20.0,3.1552,36.25
AMER-2020-141726,2020-07-20,United States,Seattle,AMER,NAMER,Aetna,1002,Healthcare,SMB,Support,104.85,1,0.0,50.328,48.0
AMER-2020-142965,2020-07-20,Mexico,Toluca,AMER,LATAM,Allianz,1080,Finance,SMB,Marketing Suite - Gold,25.984,1,20.0,-5.1968,-20.0
AMER-2020-157546,2020-07-20,United States,Los Angeles,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,89.712,6,20.0,30.2778,33.75
AMER-2020-142965,2020-07-20,Mexico,Toluca,AMER,LATAM,Allianz,1080,Finance,SMB,ContactMatcher,27.36,3,70.0,-21.888,-80.0
AMER-2020-127866,2020-07-20,United States,Columbus,AMER,NAMER,General Motors,1041,Manufacturing,Strategic,ChatBot Plugin,13.12,4,0.0,3.8048,29.0
EMEA-2020-150434,2020-07-19,Saudi Arabia,Riyadh,EMEA,MEA,Amazon,1004,Tech,Strategic,ContactMatcher,70.56,1,30.0,-4.032,-5.71
EMEA-2020-150434,2020-07-19,Saudi Arabia,Riyadh,EMEA,MEA,Amazon,1004,Tech,Strategic,ContactMatcher,20.88,2,0.0,9.6048,46.0
EMEA-2020-150434,2020-07-19,Saudi Arabia,Riyadh,EMEA,MEA,Amazon,1004,Tech,Strategic,Site Analytics,359.98,2,0.0,93.5948,26.0
EMEA-2020-150434,2020-07-19,Saudi Arabia,Riyadh,EMEA,MEA,Amazon,1004,Tech,Strategic,ContactMatcher,3.81,1,0.0,1.8288,48.0
EMEA-2020-168158,2020-07-19,Netherlands,The Hague,EMEA,EU-WEST,Home Depot,1047,Retail,Enterprise,ContactMatcher,6.096,2,20.0,2.2098,36.25
EMEA-2020-138198,2020-07-18,United Kingdom,Leicester,EMEA,UKIR,Comcast,1022,Communications,SMB,ContactMatcher,13.904,2,20.0,4.5188,32.5
AMER-2020-123295,2020-07-18,Chile,Santiago,AMER,LATAM,Ford Motor,1009,Manufacturing,Enterprise,FinanceHub,259.136,4,20.0,-25.9136,-10.0
EMEA-2020-115980,2020-07-15,Croatia,Zagreb,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Storage,6.54,3,0.0,2.6814,41.0
EMEA-2020-115980,2020-07-15,Croatia,Zagreb,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,2.97,3,0.0,1.3068,44.0
EMEA-2020-109904,2020-07-14,United Kingdom,London,EMEA,UKIR,Comcast,1022,Communications,Strategic,ChatBot Plugin,17.94,3,0.0,4.485,25.0
APJ-2020-103905,2020-07-14,Australia,Melbourne,APJ,ANZ,Exxon Mobil,1034,Energy,Enterprise,Site Analytics,38.272,4,20.0,3.8272,10.0
EMEA-2020-164182,2020-07-14,France,Paris,EMEA,EU-WEST,UnitedHealth Group,1092,Healthcare,SMB,Site Analytics,13.494,1,40.0,-2.249,-16.67
